,page,text,face
8331,0, Tripoli,"Font: 'Times-Roman' (serifed, proportional), size 9.9228, color #000000"
8332,0, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8333,0, Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000"
8334,0, Bikfaya,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8335,0,"(Vt),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8336,0, Deir-el-Qamar,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8337,0, (JL).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8338,0, Mm.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8339,0," Dimane,","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8340,0," Ehden (Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.95409, color #000000"
8341,0, 'Aïn,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8342,0," Zehalta (P, Gb), Khan Sannine (Mt).","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8343,0,Met.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8344,0," Ta'naïl, Ksara, 'Anjar (Mt), Terbol (Pb).","Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000"
8345,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8346,0, Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8347,0, Haffé (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8348,0, Mm.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8349,0, Slenfé (JL).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8350,0, A.L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8351,0, Houreiré (Pb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8352,0, Haur.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8353,0, Qneitra,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0378, color #000000"
8354,0, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8355,0, J.D.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8356,0, Soueida,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8357,0,"(Herbette), Chahba (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8358,0,Aire géogr. — Subcosmique. Originaire d'Amérique du Nord.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8359,0,Amaranthus gracilis,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8360,0, Desf.,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
8361,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8362,0," CLI, n. 2). —","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
8363,0, ®.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8364,0," Plante glabre, verte, à","Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000"
8365,0,"teinte assez prononcée. Tige jusqu'à 60 cm. ou plus, peu rameuse. Feuilles longue-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8366,0,"ment pétiolées, à limbe ovale ou ovale-rhomboïdal, à nervures saillantes, blanchâtres","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8367,0,"en dessous. Glomérules floraux verts, pour la plupart groupés en épis terminaux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8368,0,"étroits, allongés, souvent flexueux, nus, ordinairement paniculés. Bractéoles ovales,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8369,0,"beaucoup plus courtes que le périanthe. Fleurs toutes trimères, les ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8370,0,à 3 sépales,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8371,0,"lancéolés, atténués-acuminés au sommet, scarieux, 1 mm. de long. Fleurs ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8372,0,à 3,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8373,0,sépales oblongs un peu,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8374,0, spatules.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8375,0," Fruit arrondi dépassant peu les sépales, fortement","Font: 'Times-Roman' (serifed, proportional), size 10.9401, color #000000"
8376,0,"ridé-rugueux. Graine noire, luisante.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8377,0,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8378,0, juin-décembre.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8379,0, Jardins et décombres.,"Font: 'Times-Roman' (serifed, proportional), size 9.97331, color #000000"
8380,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8381,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8382,0, Beyrouth et environs,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8383,0," (Dinsm,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8384,0," Mt, Np, Pb), Bir Hassen (Mt), Nahr-el-Kelb (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.99, color #000000"
8385,0,Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8386,0, 'Aley,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8387,0, (Gb).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8388,0,"Aire géogr. — Originaire de régions tropicales,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8389,0," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8390,0," Tripolitaine, Canaries,","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000"
8391,0," Bélouchistan,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8392,0,Argentine.,"Font: 'Times-Roman' (serifed, proportional), size 9.9952, color #000000"
8393,0,N'a pas été récoltée dans nos contrées au XIX,"Font: 'Times-Roman' (serifed, proportional), size 9.96368, color #000000"
8394,0,e,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8395,0, siècle. Abondait déjà à Beyrouth en 1930.,"Font: 'Times-Roman' (superscript, serifed, proportional), size 6.46742, color #000000"
8396,0,Amaranthus,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8397,0, albus,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
8398,0, L.,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
8399,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8400,0," CL, n. 5). —","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
8401,0, 0 .,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8402,0," Tige dressée ou couchée, pou-","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8403,0,"vant atteindre 60 cm., blanche, glabre ainsi que les rameaux, ou un peu rougeâtre","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8404,0,"et légèrement papilleuse-scabre. Feuilles glabres ou glabrescentes, petites, ayant au","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8405,0,"plus 2 cm. de long sur un de large, assez longuement pétiolées. Limbe mince, ondulé-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8406,0,"crispé sur les marges, ovale ou subspatulé, atténué à la base, arrondi-obtus au som-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8407,0,"met, celui-ci mucroné-aristulé. Glomérules floraux tous axillaires, parfois pauciflores.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8408,0,"Bractéoles subulées, atténuées en une pointe ferme et spinescente, 2 fois plus longue","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8409,0,que les fleurs. Fleurs ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8410,0,à 3 sépales acuminés-spinuleux. Fleurs ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8411,0,à 3 sépales oblongs-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8412,0,"linéaires, un peu obtus. Fruit","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8413,0, 1,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8414,0," mm. Graine noire, luisante.","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8415,0,"Floraison: juin-décembre. Bord des chemins, terrains vagues.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8416,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8417,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8418,0," Beyrouth, Bouchriyé (Mt).","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8419,0, Met.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8420,0, Beqa'a (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000"
8421,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8422,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8423,0, Banias (Pb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8424,0, Sy.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8425,0, Alep,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8426,0, (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8427,0, H.J.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8428,0, Bords du Tigre vers le Pont Romain,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8429,0, (Dlb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8430,0,"Aire géogr. — Originaire d'Amérique du Nord, naturalisée en beaucoup de contrées du globe.","Font: 'Times-Roman' (serifed, proportional), size 9.9049, color #000000"
8431,0,Amaranthus,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8432,0, blitoides,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
8433,0, C. Wats.,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
8434,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8435,0," CL, n. 6). — ®. Plante verte et","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
8436,0,"glabre, à tiges couchées, souvent pluricaule,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8437,0, 10-50,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8438,0," cm. de long. Ces tiges très feuillées,","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8439,0,"blanchâtres, parfois rougeâtres vers la base, glabres et lisses ou un peu papilleuses","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8440,0,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8441,0,443,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000"
8442,0,"au sommet. Feuilles pouvant atteindre 3 cm. sur 2 de large, fermes, luisantes,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000"
8443,0,"obovales-oblongues, subspatulées, un peu émarginés et mucronées au sommet.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8444,0, Glo-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8445,0,"mérules floraux tous axillaires, verts ou un peu lavés de rouge.","Font: 'Times-Roman' (serifed, proportional), size 10.8783, color #000000"
8446,0, Bractéoles,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8447,0, plus courts,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8448,0,"que les périanthes. Celles des fleurs lancéolées-membraneuses, celles des fleurs","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8449,0,"brièvement acuminées, fermes, blanchâtres. Fleur ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8450,0,"à 3-4 sépales subégaux, ovales-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8451,0,"lancéolés, brièvement mucronés, membraneux, minces, 2 mm. de long. Fleurs à 4-5","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8452,0,sépales inégaux 2 à,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8453,0, 2,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8454,0, mm. Fruit,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8455,0," ovoïde-subglobuleux,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8456,0, 2 mm. de long. Graine noire.,"Font: 'Times-Roman' (serifed, proportional), size 10.9912, color #000000"
8457,0,Floraison: juin-décembre. Terrains vagues et cultures.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8458,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8459,0, Met.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8460,0," Ksara, Ta'naïl","Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000"
8461,0," (Mt),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8462,0, Terbol (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.88752, color #000000"
8463,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8464,0, Sy.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8465,0, Alep,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8466,0," (JL, Mt), 'Afrine,","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8467,0, Homs,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8468,0, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8469,0, St.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8470,0," Palmyre,","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8471,0, T 4 (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.95641, color #000000"
8472,0, J.D.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8473,0, Chahba (Pb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8474,0,Haur.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8475,0, Ezra'a (Pb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8476,0,Aire géogr. — Originaire d'Afrique du Nord. Naturalisée en de nombreux pays. Paraît en voie,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8477,0,d'expansion.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8478,0,Amaranthus,"Font: 'Times-Roman' (serifed, proportional), size 10.0309, color #000000"
8479,0, graecizans,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
8480,0, L. —,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
8481,0, Amaranthus angustifolius,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8482,0, Lam.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8483,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8484,0," GLU,","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
8485,0, n. 2).,"Font: 'Times-Roman' (serifed, proportional), size 10.9705, color #000000"
8486,0,"— ®. Herbe verte, glabre ou presque. Tige ordinairement unique, plus ou moins","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8487,0,"rameuse, à rameaux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8488,0," étalés-dressés,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8489,0," pouvant atteindre 70 cm, vert clair ou un peu","Font: 'Times-Roman' (serifed, proportional), size 10.9626, color #000000"
8490,0,"rougeâtre. Feuilles de forme très variable,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8491,0, ovales,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8492,0," -rhomboïdales,","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8493,0," obovales, lancéolées","Font: 'Times-Roman' (serifed, proportional), size 10.9646, color #000000"
8494,0,"et linéaires, atténuées à la base, généralement obtuses au sommet. Glomérules flo-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8495,0,"raux tous axillaires, souvent assez lâches. Bractéoles ovales-lancéolées ou lancéolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8496,0,"acuminées, membraneuses et blanchâtres, à nervure médiane verte. Fleurs trimères.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8497,0,"Fruit ové-arrondi, comprimé. Opercule subaigu et triapiculé, un peu rugueux.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8498,0,Var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8499,0, silvestris,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8500,0, (Vili.),"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
8501,0, Asch. — Feuilles,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8502,0," ovales-rhomboïdales,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8503,0, à limbe ordinai-,"Font: 'Times-Roman' (serifed, proportional), size 10.9759, color #000000"
8504,0,"rement moins de 2 fois plus long que large, ordinairement longuement","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8505,0, pétiole.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8506,0,Bractéoles ordinairement,"Font: 'Times-Roman' (serifed, proportional), size 10.9413, color #000000"
8507,0, ovales-lancéolées.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8508,0, Nervure des sépales non ou très peu,"Font: 'Times-Roman' (serifed, proportional), size 10.9713, color #000000"
8509,0,épaissie au sommet. Dominante sinon exclusive dans nos contrées.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8510,0,Floraison :,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8511,0, juin-décembre.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8512,0," Jardins, terrains vagues.","Font: 'Times-Roman' (serifed, proportional), size 9.97331, color #000000"
8513,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8514,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8515,0," Beyrouth (Bl, P, Vt), Jounié (Wall),","Font: 'Times-Italic' (italic, serifed, proportional), size 10.1052, color #000000"
8516,0, Nahr-el-Kelb,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8517,0," (Mt), Tripoli (JL).","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8518,0, Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8519,0, Qrayé,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8520,0,"(Np), Bikfaya (Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8521,0, Mm.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8522,0, Khan,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8523,0," Sannine',","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8524,0, entre,"Font: 'Times-Roman' (serifed, proportional), size 9.9549, color #000000"
8525,0, Ehmej,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8526,0, et Laqlouq (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8527,0, Met.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8528,0," Ta'naïl, sources","Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000"
8529,0,du Nahr Hasbani (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8530,0,"Aire géogr. —• La seule espèce du genre spontanée dans nos contrées. Europe, Afrique du Nord,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8531,0,Asie antérieure.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8532,0,Amaranthus lividus,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8533,0," L. 1753,","Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
8534,0, suppl.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8535,0, Thell.,"Font: 'Times-Roman' (serifed, proportional), size 10.9491, color #000000"
8536,0, —,"Font: 'Times-Roman' (serifed, proportional), size 10.9478, color #000000"
8537,0, A.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8538,0, blitum,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8539,0," L. pr. p.,","Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
8540,0, A. viridis,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8541,0,L. pr. pr.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8542,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8543,0," CLI, n. 3). —","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
8544,0, (J).,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8545,0," Herbe verte ou plus ou moins rougeâtre, parfois","Font: 'Times-Roman' (serifed, proportional), size 10.7842, color #000000"
8546,0,"pluricaule, à tiges couchées, ascendantes ou dressées, rameuses, vertes, blanchâtres","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8547,0,"ou rougeâtres, glabres, pouvant atteindre 80 cm. Feuilles longuement pétiolées à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8548,0,"limbe arrondi et généralement émarginé au sommet, souvent maculé de blanc ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8549,0,"de noir à la face supérieure. Glomérules floraux multiflores, la plupart axillaires,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8550,0,mais les supérieurs formant un épi,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8551,0, terminal,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8552,0," épais et court. Bractéoles ovales, plus","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8553,0,courtes que la fleur. Fleur à 3 sépales. Akène,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8554,0, 2-2,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8555,0," mm. de long, gris-verdâtre puis","Font: 'Times-Roman' (serifed, proportional), size 11.1226, color #000000"
8556,0,"brun, dépassant le périanthe, atténué aux deux bouts, triangulaire au sommet.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8557,0,Var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8558,0, ascendens,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8559,0, (Loisel.) Thell. '—,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
8560,0, A. ascendens,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8561,0, Loisel. — Tiges couchées ou,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8562,0,"ascendantes. Plante spontanée, en contraste autrefois avec une var.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8563,0, oleracea,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8564,0, (L.),"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8565,0,Thell.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8566,0, [A.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8567,0, oleraceus,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.6365, color #000000"
8568,0," L.) à tiges dressées et grandes feuilles, plante cultivée de jadis.","Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8569,0,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8570,0, juin-novembre.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8571,0, Très nitrophile. Jardins et terrains vagues.,"Font: 'Times-Roman' (serifed, proportional), size 9.97387, color #000000"
8572,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8573,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8574,0," Beyrouth (Mt), Tripoli","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8575,0, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8576,0, Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000"
8577,0, Bikfaya (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8578,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8579,0, St.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8580,0, Oasis de Bardi (Pb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8581,0,Aire géogr. — Subcosmopolite. Origine probablement tropicale.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8582,0,444 ,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8583,0,NOUVELLE FLORE,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000"
8584,0,Amaranthus deflexus,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000"
8585,0, L.,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
8586,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8587,0," CLII,","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
8588,0," n. 1). — Annuelle ou pérennante,","Font: 'Times-Roman' (serifed, proportional), size 10.9319, color #000000"
8589,0,"pluricaule, verte. Tiges couchées, ascendantes vers le sommet, rameuses, vertes ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8590,0,"rougeâtres, pouvant atteindre 80 cm. Feuilles longuement pétiolées à limbe","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8591,0, ovale-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
