,0,1,2
5560,"(Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 569 of document.pdf
5561, Hadeth-al-Joubbé,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 569 of document.pdf
5562," (Bl), Mejdel Tarchiche (Mt), Col de","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 569 of document.pdf
5563, Zahlé,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 569 of document.pdf
5564," (Pb), Col entre Machghara et","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 569 of document.pdf
5565,Jezzine (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 569 of document.pdf
5566, Herm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 569 of document.pdf
5567, Khirbet,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 569 of document.pdf
5568, Kneissé,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 569 of document.pdf
5569, près de Yantha (Gaill).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 569 of document.pdf
5570,Aire géogr. — Endémique.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 569 of document.pdf
5571,Silène,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 569 of document.pdf
5572, siderophila,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 569 of document.pdf
5573, Boiss. et Gaill.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 569 of document.pdf
5574, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 569 of document.pdf
5575," CLXVII, n. 3). — ©. Plante pu-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 569 of document.pdf
5576,"bescente souvent visqueuse dès la base, 10-50 cm. de haut, en touffes ou souvent en","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 569 of document.pdf
5577,"tiges isolées, quelque peu rameuses. Inflorescence en longues grappes. Pédicelles des","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 569 of document.pdf
5578,fleurs inférieures en général plus courts que le calice. Bractées souvent plus déve-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 569 of document.pdf
5579,"loppées que dans l'espèce précédente. Calice ordinairement un peu plus court, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 569 of document.pdf
5580,NOUVELLE FLORE ,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5581,493,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5582,"nervures pourprées ou verdâtres. Lames des pétales blanches,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5583, roses,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.5429, color #000000",page 570 of document.pdf
5584, mais non pourpre,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5585,"vif, parfois","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5586, blanc-rosé.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3943, color #000000",page 570 of document.pdf
5587, Couronne à lobes rétus. Capsule égalant le carpophore.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5588,Graines légèrement rugueuses.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5589,Floraison: mars-mai. Préférence pour,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5590, sols,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.92035, color #000000",page 570 of document.pdf
5591, non calcaires.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5592,L.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5593, ,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5594,Ct.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5595," Nahr Beyrouth, sur grès, à fleurs blanc-rosé (Mt).","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5596, Mi.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5597, Jezzine,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5598, (Mt).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.36317, color #000000",page 570 of document.pdf
5599, Sud.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5600," Nabatiyé,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5601,Mays-al-Jabal,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.75718, color #000000",page 570 of document.pdf
5602," (Th, sous","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.76628, color #000000",page 570 of document.pdf
5603, palaestina).,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.84113, color #000000",page 570 of document.pdf
5604, ,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.84086, color #000000",page 570 of document.pdf
5605,Met.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.84086, color #000000",page 570 of document.pdf
5606," Zellaya-Yohmor (Wall), Marjayyoun (Mt),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.76628, color #000000",page 570 of document.pdf
5607, ÇMeyya,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.72003, color #000000",page 570 of document.pdf
5608,(Kleyyat),"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5609," (Gaill,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.56619, color #000000",page 570 of document.pdf
5610," récolte originale, à fleurs blanches, Mt, à fleurs roses).","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5611, ,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5612,Herm.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5613, Au-dessus,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5614, de,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.68147, color #000000",page 570 of document.pdf
5615,Rachaya,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.67289, color #000000",page 570 of document.pdf
5616, (Pr).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5617,S.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5618, ,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5619,A.L.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5620, Ouadi-el-Qarn,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.65367, color #000000",page 570 of document.pdf
5621," (Sam, Pb, Mt).","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5622, Haur.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5623, 15,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.85883, color #000000",page 570 of document.pdf
5624," km. de Damas sur la route de Qneitra (Pb),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5625,"Sanamein (Sam),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5626, Bosra-el-Hariri,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.69146, color #000000",page 570 of document.pdf
5627, à Ta'ara (Sam).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5628, J.D.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5629," Soueida, Soueida à Tell Hadid, Oualgha,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5630,"route de Qanaouat (Mt), Qanaouat (Sam),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5631, Kafer-Salkhad,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.73701, color #000000",page 570 of document.pdf
5632, (Sam).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5633,"Aire géogr. — Syrie, Liban, Palestine.","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.78212, color #000000",page 570 of document.pdf
5634,Silène,"Font: 'VHVHMH+Times-Bold' (serifed, proportional, bold), size 10.6589, color #000000",page 570 of document.pdf
5635, palaestina,"Font: 'VHVHMH+Times-Bold' (serifed, proportional, bold), size 10.4534, color #000000",page 570 of document.pdf
5636, Boiss. —,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5637, ®.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.2368, color #000000",page 570 of document.pdf
5638," Plante pubescente à poils étalés, à tige","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5639,"simple ou rameuse vers la base, 20-50 cm. Pilosité plus fournie et plus étalée que","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5640,"chez les deux précédents, un peu viscide également. Pétales d'un rose pourpre vif,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5641,à lame bipartite jusqu'à la,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5642, base.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4894, color #000000",page 570 of document.pdf
5643, Pédicelles plus courts. Capsule,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5644, nettement,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.2313, color #000000",page 570 of document.pdf
5645, plus,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5646,"longue, deux fois ou plus que le carpophore.","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5647,Floraison: mars-mai.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5648,L.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5649, ,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.84086, color #000000",page 570 of document.pdf
5650,Met.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.84086, color #000000",page 570 of document.pdf
5651, Entre Nabatiyé et Hasbaya (P).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5652,Aire géogr. — Palestine.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.81724, color #000000",page 570 of document.pdf
5653,Silène palaestina,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.79709, color #000000",page 570 of document.pdf
5654, se sépare suffisamment de,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.79709, color #000000",page 570 of document.pdf
5655, S. damascena,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.79709, color #000000",page 570 of document.pdf
5656, et,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.79709, color #000000",page 570 of document.pdf
5657, S. siderophila,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.79709, color #000000",page 570 of document.pdf
5658," par son carpophore court,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.79709, color #000000",page 570 of document.pdf
5659,et aussi une double pilosité (poils épars) assez marquée.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.76229, color #000000",page 570 of document.pdf
5660,Silène,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.83515, color #000000",page 570 of document.pdf
5661, damascena,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.78461, color #000000",page 570 of document.pdf
5662, et,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.78461, color #000000",page 570 of document.pdf
5663, S. siderophila,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.78461, color #000000",page 570 of document.pdf
5664," sont plus voisines, et les botanistes peu enclins à la multiplication","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.78461, color #000000",page 570 of document.pdf
5665,des binaires autonomes ne sauraient manquer de réduire la seconde au rang de sous-espèce.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5666,"Il y a lieu toutefois de ne pas les confondre entièrement, et il faut se garder aussi d'attribuer","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5667,à,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.75226, color #000000",page 570 of document.pdf
5668, S. damascena,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.75226, color #000000",page 570 of document.pdf
5669," les récoltes faites en divers points du Liban, de la Syrie, ou de la Palestine, du","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.75226, color #000000",page 570 of document.pdf
5670,S. siderophila,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.88321, color #000000",page 570 of document.pdf
5671, à fleurs,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.88321, color #000000",page 570 of document.pdf
5672, roses.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.76958, color #000000",page 570 of document.pdf
5673,Seul le vrai,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.75379, color #000000",page 570 of document.pdf
5674, S. damascena,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.75379, color #000000",page 570 of document.pdf
5675," du Liban moyen et élevé présente, en colonies homogènes, des fleurs","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.75379, color #000000",page 570 of document.pdf
5676,"d'un rose pourpre vif, et, souvent, des fleurs inférieures très longuement pédicellées. Son nom est","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5677,parfaitement impropre. La localité d'après laquelle,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5678," BOISSIER,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 7.70793, color #000000",page 570 of document.pdf
5679," la situant mal, l'a ainsi nommé, est","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5680,"très éloignée de Damas et sur territoire libanais, à la base NW. du massif de l'Hermon (Khirbet","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5681,"Kneissé, ruines antiques entre Rachaya et Yantha).","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5682,Silène,"Font: 'VHVHMH+Times-Bold' (serifed, proportional, bold), size 10.6589, color #000000",page 570 of document.pdf
5683, nocturna,"Font: 'VHVHMH+Times-Bold' (serifed, proportional, bold), size 10.4534, color #000000",page 570 of document.pdf
5684, L.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5685, (PI.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.89251, color #000000",page 570 of document.pdf
5686," CLXVII, n. 6). —","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5687, ©.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.1916, color #000000",page 570 of document.pdf
5688," Plante annuelle, 10-40 cm.,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5689,"couchée, ascendante ou dressée, simple ou un peu rameuse. Feuilles inférieures spa-","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5690,"tulées, les autres linéaires. Inflorescence en grappe, souvent unilatérale au sommet.","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5691,"Pédicelles les plus bas égalant parfois le calice, les autres très courts, ayant à leur","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5692,"base des bractées décroissantes. Calice pubescent-apprimé, cylindrique, à base atté-","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5693,"nuée, parcouru par des nervures vertes, réunies entre elles par des nervules obliques,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5694,"subréticulées. Dents courtes, aiguës, étalées après l'anthèse. Lame des pétales","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5695," courte,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.2359, color #000000",page 570 of document.pdf
5696,"parfois presque nulle, blanche ou rosée, bifide. Couronne à lanières oblongues,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5697,"aiguës. Capsule sans carpophore, oblongue. Graines un peu rugueuses.","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5698,"Floraison: février-mai. Cultures, terrains vagues, notamment près de la mer.","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5699,L.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5700, ,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5701,Ct.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5702," Tyr (Mt), Saïda","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5703," (Bl),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.59029, color #000000",page 570 of document.pdf
5704," Khaldé (Pb), Beyrouth (P, Vt Mt, Pb), entre le","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5705, Nahr-el-Kelb,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.64025, color #000000",page 570 of document.pdf
5706,"et Jounié (Mt), Nahr Ibrahim (Np).","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5707, Mi.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5708," Qrayé (Np), Bzoummar (Mt), Beit","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5709, Méri,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.58495, color #000000",page 570 of document.pdf
5710, (Np).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5711, Mm.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5712,Douma (P sous,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5713, apetala). Sud.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5714," Hasbani,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5715, Şarada,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.67924, color #000000",page 570 of document.pdf
5716, (P).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5717,S.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5718, Sud.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5719, Hammé,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.54953, color #000000",page 570 of document.pdf
5720, (Pb).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.52507, color #000000",page 570 of document.pdf
5721,Silène,"Font: 'VHVHMH+Times-Bold' (serifed, proportional, bold), size 10.6589, color #000000",page 570 of document.pdf
5722, apetala,"Font: 'VHVHMH+Times-Bold' (serifed, proportional, bold), size 10.4534, color #000000",page 570 of document.pdf
5723, Willd.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.7268, color #000000",page 570 of document.pdf
5724, (PI.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.89251, color #000000",page 570 of document.pdf
5725," CLXVIII, n. 1). —","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5726, ®.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.2368, color #000000",page 570 of document.pdf
5727, Plante généralement de,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5728,"petite taille, 10-30 cm., souvent ramifiée dès la base, pubescente. Feuilles linéaires-","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5729,"lancéolées. Fleurs les unes isolées, axillaires, souvent longuement pédicellées,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4534, color #000000",page 570 of document.pdf
5730,494 ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 571 of document.pdf
5731,NOUVELLE FLORE,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 571 of document.pdf
5732,"distantes, émergeant de feuilles fasciculées, les autres","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5733, en,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",page 571 of document.pdf
5734," cymes terminales, peu régu-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5735,"lières, à pédicelles courts. Calice court, vert,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5736," campanule,","Font: 'Times-Roman' (serifed, proportional), size 10.9631, color #000000",page 571 of document.pdf
5737, à nervures hispides. Dents,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5738,"triangulaires, courtes, étalées après l'anthèse. Pétales nuls ou très petits, inclus,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5739,"denticulés. Capsule presque sans carpophore, globuleuse.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5740,Floraison: mars-mai. Régions sèches.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5741,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5742, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5743," Route Damas-Homs (Pb), Jab. Dmeir (Mt, Pb),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5744, Jabal-et-Tar,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5745, près de,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5746, Palmyre,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5747," (Mt),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5748,Palmyre,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5749," (Sam), Qaryatein (Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5750, Sud.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5751, Hammé,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5752, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5753,"Aire géogr. — Péninsule ibérique, Grèce, Chypre, Asie antérieure.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5754,Silène,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 571 of document.pdf
5755, colorata,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 571 of document.pdf
5756, Poir. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5757, S. bipartita,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5758, Desf.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5759, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 571 of document.pdf
5760," CLXVII, n. 4). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5761, ®.,"Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000",page 571 of document.pdf
5762, Plante,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5763,"faiblement pubescente, 20-40 cm., ascendante ou dressée, parfois décombante, simple","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5764,ou,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5765, ramifiée.,"Font: 'Times-Roman' (serifed, proportional), size 10.952, color #000000",page 571 of document.pdf
5766, Feuilles inférieures,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5767," obovales-obtuses,","Font: 'Times-Roman' (serifed, proportional), size 10.9706, color #000000",page 571 of document.pdf
5768, les supérieures oblongues-linéaires.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5769,"Pédicelles tous plus courts que les calices, sauf, rarement, celui de la fleur la plus","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5770,"basse. Inflorescence en grappe, à bractées inégales. Calice à pubescence","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
