,page,text,face,h1,h2
6012,499, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",224.88999938964844,237.09999084472656
6013,499, Lacjabboul,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",223.8699951171875,237.20999145507812
6014,499," (Mt, Pb). Palmyre, Jaïroud (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",223.8699951171875,237.20999145507812
6015,499,"Aire géogr. — Espagne, Italie","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",235.3900146484375,248.73001098632812
6016,499, mérid.,"Font: 'Times-Roman' (serifed, proportional), size 10.0064, color #000000",235.3900146484375,248.73001098632812
6017,499," et Sicile, Afrique du Nord, Libye,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",235.3900146484375,248.73001098632812
6018,499," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000",235.3900146484375,248.73001098632812
6019,499, TransJordanie,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",235.3900146484375,248.73001098632812
6020,499,"(Azraq), Syrie, Cilicie.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",245.23001098632812,258.57000732421875
6021,499,"HALOCNEMUM Bieb. — Arbrisseau très rameux, à turions articulés, pa-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",259.0570068359375,273.73101806640625
6022,499,"raissant aphylles, à nombreux brachyblastes. Fleurs en épis sessiles, courts ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",270.8169860839844,285.4909973144531
6023,499,"allongés. Feuilles florales bractéiformes, en écusson. Fleurs géminées ou ternées à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",282.5769958496094,297.2510070800781
6024,499,"l'aisselle de ces feuilles. Périanthe formé de 3 sépales inégaux, soudés sur 2/3 de leur","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",294.3370056152344,309.0110168457031
6025,499,longueur. Une,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",306.09698486328125,320.77099609375
6026,499," étamine,","Font: 'Times-Roman' (serifed, proportional), size 10.9495, color #000000",306.09698486328125,320.77099609375
6027,499," 2 stigmates. Graine petite, verticale, comprimée, plus ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",306.09698486328125,320.77099609375
6028,499,moins verruqueuse.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",317.85699462890625,332.531005859375
6029,499,Halocnemum strobilaceum,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",334.5159912109375,349.7510070800781
6030,499, (Pali.),"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",334.4169921875,349.09100341796875
6031,499, Bieb. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",334.4169921875,349.09100341796875
6032,499, Salicomia strobilacea,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",335.53900146484375,348.9700012207031
6033,499, Pall.,"Font: 'Times-Roman' (serifed, proportional), size 10.9291, color #000000",334.4169921875,349.09100341796875
6034,499, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",334.4169921875,349.09100341796875
6035,499,"CXLII, n. 5). — 9. Arbrisseau de 20-120 cm. de haut, souvent pluricaule et en","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",346.177001953125,360.85101318359375
6036,499,"touffes denses. Tronc brun, pouvant atteindre 5 cm. de diamètre. Rameaux cylin-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",357.9369812011719,372.6109924316406
6037,499,"driques, aphylles, les primaires souvent couchés, émettant des rameaux secondaires","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",369.6969909667969,384.3710021972656
6038,499,"dressés, à partie herbacée verte et glabre. Ramules turionaux articulés, à articles","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",381.45697021484375,396.1309814453125
6039,499,"très courts bilobés au sommet (partie libre des feuilles). Brachyblastes très courts,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",393.21697998046875,407.8909912109375
6040,499,"gemmiformes, à 4 rangs de feuilles très courtes, ovales, sessiles.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",404.97698974609375,419.6510009765625
6041,499, Epis,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",404.97698974609375,419.6510009765625
6042,499, florifères laté-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",404.97698974609375,419.6510009765625
6043,499,"raux et terminaux, courts. Feuilles florales opposées, subpeltées, serrées, à la fin","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",416.73699951171875,431.4110107421875
6044,499,"caduques. Fleurs ordinairement ternées, non concrescentes. Périanthe 1,5 mm.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",428.49700927734375,443.1710205078125
6045,499,"Graine brune, rostellée.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",440.2569885253906,454.9309997558594
6046,499,Floraison: août-octobre. Salines.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",453.5500183105469,466.8900146484375
6047,499,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",465.07000732421875,478.4100036621094
6048,499, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",466.0899963378906,478.3000183105469
6049,499," Jaïroud (Pb),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",465.07000732421875,478.4100036621094
6050,499, Lacjabboul,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",465.07000732421875,478.4100036621094
6051,499," (Mt), Salines de Palmyre, en abondance (Mt, Pb),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",465.07000732421875,478.4100036621094
6052,499, Dmeir,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",465.07000732421875,478.4100036621094
6053,499,"à 'Atné (P, sous","Font: 'Times-Roman' (serifed, proportional), size 9.96057, color #000000",474.6700134277344,488.010009765625
6054,499, Salsola tetrandra,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.96057, color #000000",475.69000244140625,487.9000244140625
6055,499, Forsk.).,"Font: 'Times-Roman' (serifed, proportional), size 9.96057, color #000000",474.6700134277344,488.010009765625
6056,499,"Aire géogr. — Sardaigne, Sicile, Afrique du Nord, Corfou, Thrace, Crimée,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",486.4300231933594,499.77001953125
6057,499," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000",486.4300231933594,499.77001953125
6058,499, Palestine,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",486.4300231933594,499.77001953125
6059,499,"méridionale, Syrie, Géorgie, Iran, Turkestan.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",495.7900085449219,509.1300048828125
6060,499,"HYPOCYLYX Wolosczak. — Fleurs hermaphrodites, non connées, à l'ais-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",511.0570068359375,525.7310180664062
6061,499,"selle de la feuille florale, en glomérules de 3-6. Périanthe à 5 divisions, libres jusqu'à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",522.5770263671875,537.2510375976562
6062,499,"la base, pourvues dès le temps de l'anthèse d'un commencement d'ailes. Disque","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",534.0969848632812,548.77099609375
6063,499,"cyathiforme, membraneux. Anthères biloculaires, à connectif terminé par un","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",545.6170043945312,560.291015625
6064,499,apicule arrondi.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",557.136962890625,571.8109741210938
6065,499,Hypocylix kerneri,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",575.9559936523438,591.1909790039062
6066,499," Wol.,","Font: 'Times-Roman' (serifed, proportional), size 10.936, color #000000",575.8569946289062,590.531005859375
6067,499, var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",575.8569946289062,590.531005859375
6068,499, syriaca,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",575.9559936523438,591.1909790039062
6069,499, Eig-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",575.8569946289062,590.531005859375
6070,499, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",575.8569946289062,590.531005859375
6071,499," CXLII, n.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",575.8569946289062,590.531005859375
6072,499, 6).,"Font: 'Times-Roman' (serifed, proportional), size 10.7259, color #000000",575.8569946289062,590.531005859375
6073,499, —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",575.8569946289062,590.531005859375
6074,499, .,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",576.97900390625,590.4099731445312
6075,499, Ar-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",575.8569946289062,590.531005859375
6076,499,"brisseau de 10-50 cm. de haut, à tiges dressées, blanches, glabres ou glabrescentes.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",587.6170043945312,602.291015625
6077,499,"Feuilles alternes, charnues, tétragones, linéaires, 1 -2 cm. de long, obtuses, mutiques,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",599.3770141601562,614.051025390625
6078,500,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",19.762990951538086,31.76898956298828
6079,500,423,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",19.762990951538086,31.76898956298828
6080,500,"glabres, un peu laineuses à la base. Fleurs en glomérules de 3-7, formant des épis","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",42.13697052001953,56.810970306396484
6081,500,"arqués, lâches. Bractées inférieures semblables aux feuilles, plus courtes, dilatées à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",53.89698028564453,68.57098388671875
6082,500,"la base, les supérieures décroissantes. Bractéoles 1, rarement 2. Périanthe à 2 sépales","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",65.65699005126953,80.33099365234375
6083,500,"soudés à la base, ovales-concaves, cucullés,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",77.41699981689453,92.09100341796875
6084,500," 1,5","Font: 'Times-Roman' (serifed, proportional), size 11.7541, color #000000",77.41699981689453,92.09100341796875
6085,500," mm. de long, à marge membraneuse.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",77.41699981689453,92.09100341796875
6086,500,"Staminodes 5,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",89.17700958251953,103.85101318359375
6087,500, semi-orbiculaires.,"Font: 'Times-Roman' (serifed, proportional), size 10.9708, color #000000",89.17700958251953,103.85101318359375
6088,500," Étamines 5. Anthères oblongues, nautiques, petites,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",89.17700958251953,103.85101318359375
6089,500,"ovaire globuleux, déprimé. Style petit. Stigmates courts, 2, rarement 3, recourbés,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",100.93701934814453,115.61102294921875
6090,500,en massue.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",112.69702911376953,127.37103271484375
6091,500,L.,"Font: 'Times-Roman' (serifed, proportional), size 8.99239, color #000000",127.0429916381836,139.0489959716797
6092,500, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",127.96099090576172,138.94998168945312
6093,500,St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",127.96099090576172,138.94998168945312
6094,500," Montagnes à l'est de Qaryatein,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",127.0429916381836,139.0489959716797
6095,500, 21,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",127.0429916381836,139.0489959716797
6096,500, juillet 1890 (P).,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",127.0429916381836,139.0489959716797
6097,500,Aire géogr. —,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",138.56300354003906,150.5690155029297
6098,500, UHyp.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.94896, color #000000",139.4810028076172,150.47000122070312
6099,500, kerneri,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",139.4810028076172,150.47000122070312
6100,500," typique a été créé à partir d'une plante récoltée en Iran, dans le","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",138.56300354003906,150.5690155029297
6101,500,massif de l'Elbours.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",148.6429901123047,160.6490020751953
6102,500,"Le rattachement, à titre de simple variété, d'une Chénopodiacée de la steppe syrienne à cette","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",159.92298889160156,171.9290008544922
6103,500,forme,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",169.5229949951172,181.5290069580078
6104,500, apparemment,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",169.5229949951172,181.5290069580078
6105,500," montagnarde, est, de soi, sujet à caution, et il y a grand-chance, s'il s'agit bien","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",169.5229949951172,181.5290069580078
6106,500,"d'une plante du même genre, qu'elle appartienne à une espèce tout à fait distincte. Il s'agirait peut-","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",179.1230010986328,191.12901306152344
6107,500,être,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",188.72300720214844,200.72901916503906
6108,500, d'Hypocylix,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.01987, color #000000",189.64100646972656,200.6300048828125
6109,500, neghevensis,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",189.64100646972656,200.6300048828125
6110,500," Iljin,","Font: 'Times-Roman' (serifed, proportional), size 8.98649, color #000000",188.72300720214844,200.72901916503906
6111,500, récemment identifié d'après une récolte palestinienne,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",188.72300720214844,200.72901916503906
6112,500, d'EiG,"Font: 'Times-Roman' (serifed, proportional), size 9.07171, color #000000",188.72300720214844,200.72901916503906
6113,500, lui-,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",188.72300720214844,200.72901916503906
6114,500,"même. Par malheur, le matériel présent à l'Herbier Post n'est pas très abondant et l'espèce n'a pas","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",198.32298278808594,210.32899475097656
6115,500,été récoltée à nouveau.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",207.92298889160156,219.9290008544922
6116,500,Hypocylix,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",224.63600158691406,239.87100219726562
6117,500, sp.?,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",224.5369873046875,239.21099853515625
6118,500, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",224.5369873046875,239.21099853515625
6119,500," CXLII,","Font: 'Times-Roman' (serifed, proportional), size 10.9504, color #000000",224.5369873046875,239.21099853515625
6120,500, n. 7). —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",224.5369873046875,239.21099853515625
6121,500, ®.,"Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000",224.5369873046875,239.21099853515625
6122,500," Plantule naine (2-3 cm.), à courte","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",224.5369873046875,239.21099853515625
6123,500,"tige ramifiée en petits rameaux ascendants, abondamment pourvue de feuilles","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",236.2969970703125,250.97100830078125
6124,500,"glauques à marge membraneuse, 2-5 mm. de long, linéaires. Sommet de la tige","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",248.0570068359375,262.73101806640625
6125,500,"annonçant une inflorescence terminale, à feuilles florales cucullées, oblongues-ovales,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",259.8169860839844,274.4909973144531
6126,500,"courtes et une fleur légèrement gamosépale à la base, paraissant pentamère.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",271.5769958496094,286.2510070800781
6127,500,L.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",286.40301513671875,298.40899658203125
6128,500, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",287.3210144042969,298.30999755859375
6129,500,Me.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",287.3210144042969,298.30999755859375
6130,500," Deux plantules trouvées au point culminant du Liban, Qprnet Saouda, vers 3080 m.,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",286.40301513671875,298.40899658203125
6131,500,le 3 septembre 1950 (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",296.0030212402344,308.0090026855469
6132,500,"Matériel évidemment insuffisant pour l'établissement d'une nouvelle espèce, et même pour","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",307.76300048828125,319.76898193359375
6133,500,l'identification certaine du genre auquel,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",317.3630065917969,329.3689880371094
6134,500, il,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",317.3630065917969,329.3689880371094
6135,500, convient de la rattacher. Indiquée ici d'après une sug-,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",317.3630065917969,329.3689880371094
6136,500,"gestion de M. AELLEN, proposant, avec doute, d'y voir un","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",326.9630126953125,338.968994140625
6137,500, Hypocylix.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",327.8810119628906,338.8699951171875
6138,500,"SUAEDA Moq. — Herbes ou arbrisseaux à feuilles entières, alternes, plus","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",338.7769775390625,353.45098876953125
6139,500,"ou moins charnues. Fleurs petites, axillaires, sessiles ou subsessiles, solitaires ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",350.5369873046875,365.21099853515625
6140,500, glo-,"Font: 'Times-Roman' (serifed, proportional), size 10.8571, color #000000",350.5369873046875,365.21099853515625
6141,500,"mérulées, hermaphrodites ou en partie uninerviées, pourvues d'une bractée et de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",362.2969970703125,376.97100830078125
6142,500,"deux bractéoles. Périanthe subglobuleux, à cinq sépales. Ovaire sessile, libre, à 2-5","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",374.0570068359375,388.73101806640625
6143,500,stigmates. Akène inclus dans le périanthe non accrescent. Graine horizontale ou,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",385.8169860839844,400.4909973144531
6144,500,verticale.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",397.5769958496094,412.2510070800781
6145,500,"Feuilles distinctement pétiolées, 3-5 mm. de long, couvertes de squames blanches. Fleurs 1-3,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",411.9230041503906,423.9289855957031
6146,500,soudées au pétiole,"Font: 'Times-Roman' (serifed, proportional), size 8.80838, color #000000",421.04302978515625,433.04901123046875
6147,500, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.80838, color #000000",421.9610290527344,432.95001220703125
6148,500,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.80838, color #000000",421.9610290527344,432.95001220703125
6149,500, asphaltica,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.64656, color #000000",421.9610290527344,432.95001220703125
6150,500, Boiss.-,"Font: 'Times-Roman' (serifed, proportional), size 8.57823, color #000000",421.04302978515625,433.04901123046875
6151,500,"Feuilles non distinctement pétiolées, sessiles ou aussi étroites que leur pétiole","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",433.28302001953125,445.28900146484375
6152,500,"Feuilles filiformes très minces, à pétiole indistinct, mais indiqué par l'insertion des fleurs,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",444.8030090332031,456.8089904785156
6153,500,"en glomérules de 1-3 ou davantage. Plante élevée, plus ou moins ligneuse à la base","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",454.64300537109375,466.64898681640625
6154,500,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",465.6410217285156,476.6300048828125
6155,500, altissima,"Font: 'Times-Italic' (italic, serifed, proportional), size 9, color #000000",465.6410217285156,476.6300048828125
6156,500, L.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",464.7230224609375,476.72900390625
6157,500,Feuilles sessiles,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",475.04302978515625,487.04901123046875
6158,500,"très charnues, vésiculeuses, oblongues, 5-8 mm. de long.","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",485.3630065917969,497.3689880371094
6159,500, Glomérule,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",485.3630065917969,497.3689880371094
6160,500," de 1 -3 fleurs, à","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",485.3630065917969,497.3689880371094
6161,500,la base des feuilles,"Font: 'Times-Roman' (serifed, proportional), size 8.82629, color #000000",494.7230224609375,506.72900390625
6162,500, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.82629, color #000000",495.6410217285156,506.6300048828125
6163,500,S. carnosissima,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.82629, color #000000",495.6410217285156,506.6300048828125
6164,500," Post,","Font: 'Times-Roman' (serifed, proportional), size 8.65157, color #000000",494.7230224609375,506.72900390625
6165,500,non très charnues,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",506.4830322265625,518.489013671875
6166,500,"filiformes. Tiges dressées. Glomérules floraux à 2-5 fleurs, axillaires, compacts","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",516.0830078125,528.0889892578125
6167,500,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",526.3609619140625,537.3499755859375
6168,500, salsa,"Font: 'Times-Italic' (italic, serifed, proportional), size 9, color #000000",526.3609619140625,537.3499755859375
6169,500, (C.A. Mey.),"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",525.4429931640625,537.448974609375
6170,500, Pali.,"Font: 'Times-Roman' (serifed, proportional), size 8.93034, color #000000",525.4429931640625,537.448974609375
6171,500,non filiformes,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",537.4429931640625,549.448974609375
6172,500,"courtes, au plus 4-6 fois plus longues que larges, serrées, les florales réduites,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",547.0430297851562,559.0490112304688
6173,500,mais dépassant les fleurs,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",556.4030151367188,568.4089965820312
6174,500,S.fruticosa,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.00778, color #000000",566.6809692382812,577.6699829101562
6175,500, (L.) Forsk.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",565.7630004882812,577.7689819335938
6176,500,"1 à 4 cm. de long, planes sur la face supérieure, concaves en dessous, charnues.","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",577.7630004882812,589.7689819335938
6177,500,Périanthe à 5 sépales soudés jusqu'au tiers ou à la moitié,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",587.1229858398438,599.1289672851562
6178,500,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.58545, color #000000",597.6409912109375,608.6300048828125
6179,500, prostrata,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.64656, color #000000",597.6409912109375,608.6300048828125
6180,500, Pali.,"Font: 'Times-Roman' (serifed, proportional), size 8.5796, color #000000",596.7230224609375,608.72900390625
6181,501,424 ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",23.642995834350586,35.64899444580078
6182,501,NOUVELLE FLORE,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",23.642995834350586,35.64899444580078
6183,501,Suaeda,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",45.87598419189453,61.110984802246094
6184,501, asphaltica,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",45.87598419189453,61.110984802246094
6185,501, Boiss.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",45.77698516845703,60.450984954833984
6186,501, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",45.77698516845703,60.450984954833984
6187,501," CXLII,","Font: 'Times-Roman' (serifed, proportional), size 10.9504, color #000000",45.77698516845703,60.450984954833984
6188,501, n. 8). ~,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",45.77698516845703,60.450984954833984
6189,501, 5.,"Font: 'Times-Roman' (serifed, proportional), size 10.7788, color #000000",45.77698516845703,60.450984954833984
6190,501," Plante frutescente, très","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",45.77698516845703,60.450984954833984
6191,501,"rameuse, 30-100 cm. ou davantage. Branches minces, rigides, striées, cendrées.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",57.29700469970703,71.97100830078125
6192,501,"Rameaux jeunes étalés. Feuilles couvertes de squames blanches, un peu charnues,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",68.81702423095703,83.49102783203125
6193,501,"linéaires, 3-5 mm. de long, portées par un court pétiole. Fleurs 1-3, en glomérules","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",80.33698272705078,95.010986328125
6194,501,"sessiles, soudés au pétiole de la feuille axillante, en longs épis","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",91.85700225830078,106.531005859375
6195,501, feuilles.,"Font: 'Times-Roman' (serifed, proportional), size 10.9344, color #000000",91.85700225830078,106.531005859375
6196,501, Périanthe fruc-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",91.85700225830078,106.531005859375
6197,501,"tifère très petit, à sépales ovés et marge membraneuse. Graine lisse, luisante.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",103.37702178955078,118.051025390625
6198,501,Floraison: printemps.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",117.87002563476562,131.21002197265625
6199,501, Sols,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",117.87002563476562,131.21002197265625
6200,501, salins.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",117.87002563476562,131.21002197265625
6201,501,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",129.6300048828125,142.97000122070312
6202,501, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",130.65000915527344,142.86000061035156
6203,501, Hammam Abou,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",129.6300048828125,142.97000122070312
6204,501, Rahba,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",129.6300048828125,142.97000122070312
6205,501, (P).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",129.6300048828125,142.97000122070312
6206,501, Dam.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",130.65000915527344,142.86000061035156
6207,501," 'Ateibé, Koufreine, Bahret-Hijjané (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",129.6300048828125,142.97000122070312
